,tweets,user_location,tweet_posted_on,tweet_id
111,"Determining which state income taxes to withhold when employees work remotely is a growing challenge for #HR and payroll departments, as @CarmodyTSH attorneys Timothy Klimpl and Mark Williams explain. #taxes #remotework https://t.co/faKf3VqMpM","Hartford, Connecticut",Mon Jul 19 16:22:50 +0000 2021,1417157994786312199
112,RT @HathorNetwork: #Hiring - We are looking for a Head of #Design to join Hathor Network and Labs to guide the #creative department in-hous…,"London, England",Mon Jul 19 16:22:39 +0000 2021,1417157951622717440
113,"👋 MayStreet Inc. is hiring remotely for a C++ Developer.
    
    #RemoteJob #RemoteWork  #Jobtype: 
    Apply now! 👇
    https://t.co/7v5wRHTR3e",Worldwide,Mon Jul 19 16:22:01 +0000 2021,1417157790834073613
114,"RT @sayalook: Patience! is one of the most important variable to be a beter #webdevelopers
#webdesign #programming #programmers #engineer #…",Europe,Mon Jul 19 16:21:35 +0000 2021,1417157680595181573
115,"RT @Remote_Works_: Manage SDK development for our supported platforms. 

Remote Engineering Manager, SDKs, with competitive compensation

#…",Twitter,Mon Jul 19 16:21:29 +0000 2021,1417157656846999561
116,"Manage SDK development for our supported platforms. 

Remote Engineering Manager, SDKs, with competitive compensation

#remotework #remotejobs #go #ios #javascript

https://t.co/gHaB0Zljst",Remote,Mon Jul 19 16:21:15 +0000 2021,1417157595861762052
117,7 Tips to Achieve eCommerce Moments of Truth with UX Design @Shift4Shop #UX #remotework #ecommerce https://t.co/BLowDhMaAm https://t.co/iCcOUsksd5,"Douala, Cameroon",Mon Jul 19 16:21:10 +0000 2021,1417157578400927753
118,"RT @scribie_com: Who do you usually call for help when you're in a pickle?

Learn what the idiom 'in a pickle' means ✅

📷 Freeenglishmateri…","South Melbourne, Australia",Mon Jul 19 16:20:47 +0000 2021,1417157482212827149
119,"Check out LaunchDarkly

They're looking for a Remote Engineering Manager, SDKs and offering competitive compensation

#remotework #remotejobs #go #ios #javascript

https://t.co/ahzXCHL5Wi",London | New York,Mon Jul 19 16:20:10 +0000 2021,1417157327132794884
120,"Our latest blog post features tips from enpact Program Manager Matthias Loker about the best Zoom games to play with teams and the remote collaboration tools we highly recommend.

https://t.co/3ZzAALzlw3

Check it out! #enpactYearbook #EmpowerTogether #remotework #teambuilding","Berlin, Germany",Mon Jul 19 16:19:56 +0000 2021,1417157267229745159
121,"RT @dnaRtests: Cool design and good function
$26.99
#100daysOfCode #IndieGame  #linux #DCComics #JavaScript #DCUniverse #SwiftLang #remotew…",Raspberry Pi,Mon Jul 19 16:19:04 +0000 2021,1417157048668758021
122,"Cool design and good function
$26.99
#100daysOfCode #IndieGame  #linux #DCComics #JavaScript #DCUniverse #SwiftLang #remotework #ReactNative #Kotlin
#FrontEndLove #NodeJs #Linux #twitch #gamers #gamedev #Wireless #US
🖱https://t.co/ikDOLISJZW",🇺🇸 M.4.G.4.🇺🇸  IFB4P 🦅 🏈,Mon Jul 19 16:19:00 +0000 2021,1417157033325993992
123,Working From Home Can Mean You Never Stop Working. Here Are 8 Tips for Better Work-Life Balance. (Philly Mag) #RemoteWork https://t.co/BGvJ1ITsgB https://t.co/rvRjZ5UujV,"Waterloo, Ontario Canada",Mon Jul 19 16:19:00 +0000 2021,1417157030536617984
124,"Remote Engineering Manager, SDKs

with competitive compensation

As an Engineering Manager, you will help lead one of our five person development squads.

#remotework #remotejobs #go #ios #javascript

https://t.co/btzctuw5uL",London | New York,Mon Jul 19 16:18:09 +0000 2021,1417156815985553418
125,"The State of Developer Ecosystem 2021
#been #developers #developer #jetbrains #it’s #remotework
via https://t.co/Y5qMXG2qls
☛ https://t.co/cAc4aHEl9d https://t.co/jYtPJb5RqZ","Chicago, IL",Mon Jul 19 16:17:02 +0000 2021,1417156535562739716
126,"The bell has rung, there is a great disgruntlement in the air, and there's no going back.
#apple #remotework #thegreatresignation https://t.co/Pkbr4UdivN","Niagara Falls, USA",Mon Jul 19 16:16:15 +0000 2021,1417156339038621699
127,"Who do you usually call for help when you're in a pickle?

Learn what the idiom 'in a pickle' means ✅

📷 Freeenglishmaterialsforyou #WFH #remotework #remotejobs https://t.co/Qm5kfb5gGa","San Francisco, CA",Mon Jul 19 16:13:16 +0000 2021,1417155588631445506
128,"RT @psb_dc: Picture says a thousand words. This one from @marketoonist is brilliant.

#WFH #RemoteWork #HybridWork #FutureOfWork 
cc @Megha…","Washington, DC",Mon Jul 19 16:12:28 +0000 2021,1417155389293006852
129,"RT @Payworks: ESS Shared Calendar is a powerful solution that can help keep your team connected &amp; working together, while being geographica…","Berlin, Germany",Mon Jul 19 16:11:06 +0000 2021,1417155045569830918
130,"ESS Shared Calendar is a powerful solution that can help keep your team connected &amp; working together, while being geographically apart: https://t.co/LvWnRD22vp. 
#HRFromAfar #HR #HumanResources #RemoteWork #Workforce #Leadership #TimeManagement #AbsenceManagement",Canada,Mon Jul 19 16:10:59 +0000 2021,1417155015060463626
131,"RT @tunga_io: 🙌🏾 Your dreamjob has arrived! We are looking for a communicative, self-starting, independent and results-oriented #CONTENTMAN…","Kampala, Uganda",Mon Jul 19 16:09:14 +0000 2021,1417154573412806660
132,"Producer Needed to Oversee Creative Campaign  #freelance #remotework

https://t.co/CY2bdOIvOB",Worldwide,Mon Jul 19 16:08:50 +0000 2021,1417154473768718337
133,"Hybrid meetings can be challenging, especially when you have a larger team. Here is a tip to up your game:

👉Invest in quality technology, especially in audio devices. Consider what's the video perspective for remote hires.

#remotework #hires #hybridmeeting",Remote ,Mon Jul 19 16:08:00 +0000 2021,1417154262413492226
134,"RT @jamesvgingerich: Once You Go Remote, You Should Never Go Back. (Forbes) #RemoteWork  https://t.co/gScOSZw0MI https://t.co/n9Y5QOdeFT","Richmond, CA",Mon Jul 19 16:07:29 +0000 2021,1417154135057526785
135,"@exoprise #CloudReady receives Gold award from @techgenix for monitoring @Office365, @Microsoft365, and third-party #SaaS apps such as @servicenow, @salesforce, @Zoom. #MVP @stevegoodman #ITOps #DEM #Syntheticmonitoring #workanywhere #remotework https://t.co/fWy1mkmEIC","Washington, DC",Mon Jul 19 16:06:02 +0000 2021,1417153767636705280
136,"Financial company hikes #minimumwage, extends #remotework to retain Charlotte, NC workers 

https://t.co/CdUGtVPZTZ",Veteran Owned Endeavour,Mon Jul 19 16:05:13 +0000 2021,1417153563227209731
137,"Working from home has become a #newnormal for many Canadians. To better understand how they feel about #remotework after over a year of working from home, we asked them. Check out Canadians' work-from-home preferences. #futureofwork #workingfromhome https://t.co/aqHnrt1rPy",Canada,Mon Jul 19 16:04:49 +0000 2021,1417153461628592133
138,"RT @mvollmer1: #MondayMorning I’m sure many can relate for your #virtualmeetings  😂

#WFH #remotework #worklife #motivation #FutureofWork #…",Caracas,Mon Jul 19 16:04:27 +0000 2021,1417153368615702533
139,"For many, remote work has gone from being an unexpected experiment to a way of life. Now that employees (especially those in big cities) don’t need to show up in person to get their work done, they’re venturing away from big cities.

#remotework #coding
https://t.co/3blo6Hxb0G","Indiana, USA",Mon Jul 19 16:04:24 +0000 2021,1417153356963799040
140,"RT @GreenJobs: * Job Opportunity - Location Flexible (East Coast hours) *

Communications Campaign Strategist, Institute for Energy Economi…","Kampala, Uganda",Mon Jul 19 16:04:06 +0000 2021,1417153282913366018
141,"RT @GreenJobs: * Job Opportunity - Location Flexible (East Coast hours) *

Communications Campaign Strategist, Institute for Energy Economi…",NJ,Mon Jul 19 16:03:44 +0000 2021,1417153190307504129
142,"Did your organization shift contract management processes last year? See how you measure up against other legal teams &amp; #contract managers in 2021 and the best support for #remotework: https://t.co/jZfrAAufv2

@ContractWorks #lawtwitter #lawyer https://t.co/5m0ggXKK8q","Dallas, TX",Mon Jul 19 16:03:00 +0000 2021,1417153004235526144
143,"RT @GreenJobs: * Job Opportunity - Location Flexible (East Coast hours) *

Communications Campaign Strategist, Institute for Energy Economi…",Worldwide,Mon Jul 19 16:02:02 +0000 2021,1417152760663867392
144,"RT @SilvereneGroup: #Coworking spaces are absolutely included in the #futureofwork, especially now that #remotework has seen such a dramati…","Arlington, VA",Mon Jul 19 16:01:56 +0000 2021,1417152735691038730
145,"RT @GreenJobs: * Job Opportunity - Location Flexible (East Coast hours) *

Communications Campaign Strategist, Institute for Energy Economi…",Worldwide,Mon Jul 19 16:01:56 +0000 2021,1417152734587879424
146,"* Job Opportunity - Location Flexible (East Coast hours) *

Communications Campaign Strategist, Institute for Energy Economics and Financial Analysis
https://t.co/Ml43CaRUat

#jobs #hiring #remotework #greenjobs #socialimpact #environment #renewableenergy #climatechange",Worldwide,Mon Jul 19 16:01:47 +0000 2021,1417152700295249920
147,"RT @sayalook: Patience! is one of the most important variable to be a beter #webdevelopers
#webdesign #programming #programmers #engineer #…",Twitter,Mon Jul 19 16:01:29 +0000 2021,1417152621803196419
148,7 Tips to Achieve eCommerce Moments of Truth with UX Design @Shift4Shop #UX #remotework #ecommerce https://t.co/EKaCVXFxxz https://t.co/FTQh50buvu,"Moravian Falls, NC",Mon Jul 19 16:01:17 +0000 2021,1417152571869966340
149,"We want to hear from you! 

If you've used one of the coworking spaces available on our on-demand marketplace, please rate, review and let other members know what they can expect  🙌🏼 

#CRE #tech #remotework #coworking #coworkingspaces #community #networking https://t.co/YNdJdFegaT","USA, Canada and Australia",Mon Jul 19 16:01:10 +0000 2021,1417152543537475589
150,RT @findyouronda: Monday Blues aren't a thing when you work remote here in Playa Grande #CostaRica. Photo by: Rafael Cisneros Mendez #Trave…,"New Delhi, India",Mon Jul 19 16:01:07 +0000 2021,1417152532699353096
151,"Let's help fight climate change. Be a remote worker now! 

👉 Our certification is free for life! https://t.co/9d8SfFBbKk

#RWVCPC #lifelonglearner  #CertiProf #initiative #ContinuousLearner #RemoteWork  #HomeOffice #DigitalNomad #LaptopLifestyle #OfficeOfTheDay #RemoteOffice https://t.co/vZgilZExWM","Sunrise 1401 Sawgrass Corporate Parkway Sunrise, FL 33323",Mon Jul 19 16:00:48 +0000 2021,1417152452558786565
152,"Associate Family Solicitor
from G2 Legal Limited
#Legal #remotework
https://t.co/ENVoLqjt7I",United Kingdom UK GB,Mon Jul 19 16:00:48 +0000 2021,1417152449601843203
153,Monday Blues aren't a thing when you work remote here in Playa Grande #CostaRica. Photo by: Rafael Cisneros Mendez #Travel #Adventure #Explore #remotework https://t.co/Q2LydfWRpv,Costa Rica,Mon Jul 19 16:00:39 +0000 2021,1417152412985536512
154,"Retaining information during virtual meetings can be difficult. Check out a few tips for avoiding information slippage: https://t.co/ep6Itor8S3
#RemoteWork #VirtualMeetings https://t.co/miwgZW3IZk","San Diego, CA",Mon Jul 19 16:00:15 +0000 2021,1417152313890942986
155,"Your #pandemic hires have only known your company's #RemoteWork #culture. Make their first day in the office a smooth transition by focusing on these four areas, in @FastCompany, via @David_Green_UK. https://t.co/JOhDQ3875D #FutureOfWork https://t.co/fgb9oP4N9g",UK,Mon Jul 19 16:00:13 +0000 2021,1417152305414221826
156,"Have you ever worked remotely? 👨‍💻

Distru - Senior Software Engineer

https://t.co/AFTQaUSKqn

#remotework #remote #mobile #senior #android #engineer #dev #exec #digitalnomad","Amsterdam, The Netherlands",Mon Jul 19 16:00:05 +0000 2021,1417152272350556160
157,"Boost your creativity with a new mobile job 📱

Relay Financial - Customer Experience Specialist (Toronto, ON |)

https://t.co/COQEeL9fQB

#remotework #remote #mobile #senior #android #engineer #dev #exec #digitalnomad","Amsterdam, The Netherlands",Mon Jul 19 16:00:04 +0000 2021,1417152268613398528
158,Get ready for #remote #job as GOLANG DEVELOPER for SpotOn Connections. https://t.co/6fqAogjUCc #workfromhome #hiring #remotejob #remotework #it #security,Anywhere,Mon Jul 19 16:00:02 +0000 2021,1417152259805298689
159,"RT @sanazbidad: 📣📣📣
We’re looking for a talented and experienced 
Senior Product Designer in Remote to help turn our mission from vision to…",SF + SEA + ATX + NY + LON,Mon Jul 19 15:59:39 +0000 2021,1417152160324857863
160,"Once You Go Remote, You Should Never Go Back. (Forbes) #RemoteWork  https://t.co/gScOSZw0MI https://t.co/n9Y5QOdeFT","Waterloo, Ontario Canada",Mon Jul 19 15:59:00 +0000 2021,1417151997631938563
161,Do you want to work from home post-pandemic? Will you be forced into a pay cut? Read these pros and cons before deciding. (Market Watch) #RemoteWork https://t.co/oQTkQiu9v1 https://t.co/s74lnGuIBF,"Waterloo, Ontario Canada",Mon Jul 19 15:58:00 +0000 2021,1417151745847922691
162,"Navigating the new reality of working together, remotely. (CIO) #RemoteWork https://t.co/HbNwKBzyYE https://t.co/jnrYySUJem","Waterloo, Ontario Canada",Mon Jul 19 15:56:00 +0000 2021,1417151242246103043
163,"Making meetings more engaging is important in the world of hybrid work. New #Webex features aim to solve challenges that may be getting overlooked but play important roles in the new hybrid working model. https://t.co/ziYT3a9Gje

#collaboration #remotework #hybridwork",156 N George St York PA,Mon Jul 19 15:55:08 +0000 2021,1417151026562584580
164,"While #remotework can foster #diversity, #equity, and #inclusion in the workplace, it also presents some obstacles. https://t.co/Aw9OvllEgR #workplacediversity #workingremote","New Jersey, USA",Mon Jul 19 15:55:07 +0000 2021,1417151021747474434
165,"5 Management Tips To Work Efficiently As Remote Manager
#rules #manager #work #tips #remote #remotework
via https://t.co/NwD4rYFYB3
☛ https://t.co/cZfuLidXr0 https://t.co/CRuXPgoj0X","Chicago, IL",Mon Jul 19 15:54:04 +0000 2021,1417150758697439236
166,"Employee surveillance: With everyone working from home, you have to learn to trust your teams. (Tech  Republic) #RemoteWork https://t.co/v4tuNJSIGI https://t.co/2GQdUN9pvg","Waterloo, Ontario Canada",Mon Jul 19 15:54:00 +0000 2021,1417150739005071361
167,CIOs reshape #IT priorities in wake of COVID-19. (CIO) #FutureOfWork #RemoteWork https://t.co/Sj0r8o56Vb https://t.co/S5nntelkkI,"Waterloo, Ontario Canada",Mon Jul 19 15:52:00 +0000 2021,1417150235747315720
168,"Looking for a new job? These modern resume tips could boost your odds and help you stand out
#flexjobs #resume #remote #people #work #remotework
via https://t.co/EIO3oYzPj9
☛ https://t.co/V3HQabIn2b https://t.co/VPsL7c6E6X","Chicago, IL",Mon Jul 19 15:51:04 +0000 2021,1417150002212839427
169,"Leverage your @Microsoft assets for #remotework solutions - from security to collaboration, you may already have what you need. Check out this article from #NationalLawReview for more. https://t.co/ihLsfI1skW","Rossendale, Lancashire",Mon Jul 19 15:50:55 +0000 2021,1417149966208929802
