,tweets,user_location,tweet_posted_on,tweet_id
1068,RT @dominucco: We are hiring again @TheMadBotterINC for a #Python developer #helpwanted full #remotework https://t.co/VE0fYkjQnb,Atlanta Metro Area,Mon Jul 26 01:40:54 +0000 2021,1419472767045578756
1069,Check out this insightful article by WWT's Sr. Director Security @cjkonrad about how the increase in #remotework led to a decrease in #cybersecurity ↓ https://t.co/yHp24W4fBw,"Pittsburgh, PA",Mon Jul 26 01:32:29 +0000 2021,1419470649127579653
1070,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…","Calgary, Alberta",Mon Jul 26 01:32:15 +0000 2021,1419470590193197059
1071,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",Lsk ,Mon Jul 26 01:28:56 +0000 2021,1419469753844998154
1072,"👋 Nathan James is hiring remotely for a Customer Happiness Agent.
    
    #RemoteJob #RemoteWork  #Support 
    Apply now! 👇
    https://t.co/ezB6eUHLLx",Worldwide,Mon Jul 26 01:22:01 +0000 2021,1419468015108771842
1073,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…",New York City,Mon Jul 26 01:21:29 +0000 2021,1419467877669867520
1074,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…",USA|EUROPE|ASIA|GLOBAL✈️,Mon Jul 26 01:20:39 +0000 2021,1419467670232043525
1075,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…",USA|EUROPE|ASIA|GLOBAL✈️,Mon Jul 26 01:20:23 +0000 2021,1419467602473062403
1076,"RT @stratorob: Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWi…",USA|EUROPE|ASIA|GLOBAL✈️,Mon Jul 26 01:20:14 +0000 2021,1419467565793906689
1077,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…","Berlin, Germany",Mon Jul 26 01:19:07 +0000 2021,1419467281927704578
1078,"Are your remote employees just ""time thieves""? (Management Today) #RemoteWork https://t.co/YkDzLgQNKB https://t.co/hBHGPjZw8O","Waterloo, Ontario Canada",Mon Jul 26 01:19:00 +0000 2021,1419467253074984967
1079,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…","Medellin, Colombia ",Mon Jul 26 01:18:55 +0000 2021,1419467231264641028
1080,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…","Westport, CT",Mon Jul 26 01:18:08 +0000 2021,1419467035579494409
1081,"Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #Insurance #MondayMorning #Success #Innovation #RemoteWork #Careers #Family #Lifestyle #Strategy #MondayMotivation #HR #Digital https://t.co/t0mvEWY8OT",Hamburg,Mon Jul 26 01:17:42 +0000 2021,1419466926473064457
1082,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…","Berlin, Germany",Mon Jul 26 01:15:06 +0000 2021,1419466272673312770
1083,"Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #SundayMotivation #Entrepreneurship #ThinkBigSundayWithMarsha #Insurtech #Fintech #Quotes #Business #B2B #B2C #Success #Marketing #PositiveVibes #Careers #HR #SMM https://t.co/3HVpKnb8F4",Hamburg,Mon Jul 26 01:13:42 +0000 2021,1419465920687321095
1084,"Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWithMarsha #Insurtech #Fintech #MondayMorning #Success #Innovation #RemoteWork #Careers #Disruption #Marketing #Lifestyle #Strategy #DataScience #BigData https://t.co/gDo5Iwx7eS",Hamburg,Mon Jul 26 01:07:42 +0000 2021,1419464409542451208
1085,"Remote Senior Python Developer

$75K - 90K

Senior Python Engineer needed - REMOTELY  75.

#remotework #remotejobs #sql #elasticsearch

https://t.co/hOwb1ycBuT",Remote,Mon Jul 26 01:05:03 +0000 2021,1419463743445028867
1086,"How to Keep Telecommuting Employees with Disabilities Engaged - SHRM
#remotework
via https://t.co/R18sfUlZaQ
☛ https://t.co/qi8QbayG1u https://t.co/JivWoWDzPs","Chicago, IL",Mon Jul 26 01:04:09 +0000 2021,1419463515409162241
1087,"Senior Python Developer needed - REMOTE

Remote Senior Python Developer, $75K - 90K

#remotework #remotejobs #sql #elasticsearch

https://t.co/o2guJaYzua","London, England",Mon Jul 26 01:03:03 +0000 2021,1419463241080741888
1088,"Overcome the Pain of Transitioning Back from Remote Work - DevPro Journal
#website #employees #help #anxiety #office #remotework
via https://t.co/IUDnVY7kdS
☛ https://t.co/OkIPZsLrXV https://t.co/xl3SGWJs0C","Chicago, IL",Mon Jul 26 01:03:02 +0000 2021,1419463235292565507
1089,"How to create async work culture. 🌍
#remotework #async 
https://t.co/thE9AlDIB7",anywhere 🌍 / Born in Tokyo🗼,Mon Jul 26 01:00:01 +0000 2021,1419462474907062274
1090,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",NY,Mon Jul 26 00:58:40 +0000 2021,1419462135252357120
1091,"RT @freeseenice: Success is the sum of small efforts repeated day in and day out.
#100DaysOfCode 
#Business #ThinkBigSundayWithMarsha #Insu…","Berlin, Germany",Mon Jul 26 00:57:06 +0000 2021,1419461743206703106
1092,"RT @freeseenice: Success is the sum of small efforts repeated day in and day out.
#100DaysOfCode 
#Business #ThinkBigSundayWithMarsha #Insu…",Earth,Mon Jul 26 00:57:02 +0000 2021,1419461726030999557
1093,"RT @freeseenice: Success is the sum of small efforts repeated day in and day out.
#100DaysOfCode 
#Business #ThinkBigSundayWithMarsha #Insu…",USA|EUROPE|ASIA|GLOBAL✈️,Mon Jul 26 00:56:18 +0000 2021,1419461539740864514
1094,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",West & Central Africa,Mon Jul 26 00:55:49 +0000 2021,1419461421017051136
1095,"Success is the sum of small efforts repeated day in and day out.
#100DaysOfCode 
#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #Insurance #SundayMorning #Success #Innovation #RemoteWork #Careers #Family #Lifestyle #Strategy #HR #Banking #MondayMorning #MondayMotivation https://t.co/fgLZd9CrBl",Việt Nam,Mon Jul 26 00:55:10 +0000 2021,1419461258097561601
1096,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",USA|EUROPE|ASIA|GLOBAL✈️,Mon Jul 26 00:54:20 +0000 2021,1419461048701124609
1097,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…","Berlin, Germany",Mon Jul 26 00:53:07 +0000 2021,1419460738863742976
1098,"Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #Insurance #SundayMorning #Success #Innovation #RemoteWork #Careers #Family #Lifestyle #Strategy #HR #Banking #MondayMorning #MondayMotivation https://t.co/NnRC0k6Mn5",Hamburg,Mon Jul 26 00:52:42 +0000 2021,1419460634501124101
1099,"Find your perfect Spanish queue before the work is gone!

Hurry over &amp; clear out tasks!

#remotework #SpanishFTR #SpanishQC #CrowdSurf",USA,Mon Jul 26 00:45:46 +0000 2021,1419458889817411590
1100,"RT @fmomedia_: Always happy to help a fellow business up their social media game!  🤙

#fmomedia #socialmedia #socialmediamarketing #remotew…","Bay Shore, NY",Mon Jul 26 00:37:06 +0000 2021,1419456710125707266
1101,"RT @TDMix: Go ahead, make my day...
1⃣Subscribe to the First State Insights mailing list to be notified when @DelawareIPA podcast episodes…","Newark, Delaware USA",Mon Jul 26 00:29:21 +0000 2021,1419454758788685830
1102,Other moms w/ occupations that don’t allow for #remotework are deciding if they should or should not re-enter the #labormarket. #fulltime #childcare is cost prohibitive and potential of throttling to #distancelearning #Quarantines when there’s a #covid19 case presents a challenge,"Miami, FL",Mon Jul 26 00:29:00 +0000 2021,1419454671740153859
1103,Adding to the stress: some employers are transitioning workers back to the work place. Some #workingmoms who had a jobs that allow for #remotework already asking employers if can continue #workingfromhome as plan ahead for anticipated #covid19 learning disruptions. #virtualschool,"Miami, FL",Mon Jul 26 00:29:00 +0000 2021,1419454670850953221
1104,"7 Useful Tips to Help Remote Workers Cope | Blogging Guide
https://t.co/K6J3oQqeJ9
#remotework #wfh #productivity #bloggingguide #medium #writer #freelancer #health","Washington, DC",Mon Jul 26 00:27:08 +0000 2021,1419454199864115203
1105,"Will More Legal Chiefs Follow Morgan Stanley in Eschewing Remote Work? | Corporate Counsel - https://t.co/kbbaOiHHiu
#information #attorneys #data #access #industry #remotework
via https://t.co/ZfpdcBfRw1
☛ https://t.co/5o31524HfT https://t.co/x1J61QAEHG","Chicago, IL",Mon Jul 26 00:27:04 +0000 2021,1419454186069139461
1106,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…",maryland,Mon Jul 26 00:23:29 +0000 2021,1419453282158796800
1107,"👋 Speechify is hiring remotely for a Javascript Engineer, Web &amp;; Chrome.
    
    #RemoteJob #RemoteWork  #SoftwareDevelopment 
    Apply now! 👇
    https://t.co/3CGWS9sj91",Worldwide,Mon Jul 26 00:22:01 +0000 2021,1419452915543121925
1108,PODCAST: Wake me up in 2022: working through uncertainty fatigue – includes Shanta Dey @sydney_business  https://t.co/M2J4uwW1OE #remotework #WFH #work #mentalhealth #stress,Australia,Mon Jul 26 00:20:25 +0000 2021,1419452510855569408
1109,"RT @brian_cockrell: As hybrid workplaces take shape, companies must accommodate in-person and remote employees and think about what meeting…","The Zoo, MT",Mon Jul 26 00:20:00 +0000 2021,1419452405654097920
1110,Working From Home Doesn't Mean Working Unsafely. (Computer Business Review) #RemoteWork https://t.co/DEY7KDiGzr https://t.co/No7jaovkoU,"Waterloo, Ontario Canada",Mon Jul 26 00:19:00 +0000 2021,1419452153622515715
1111,RT @dominucco: We are hiring again @TheMadBotterINC for a #Python developer #helpwanted full #remotework https://t.co/VE0fYkjQnb,World,Mon Jul 26 00:09:06 +0000 2021,1419449662109634562
1112,RT @dominucco: We are hiring again @TheMadBotterINC for a #Python developer #helpwanted full #remotework https://t.co/VE0fYkjQnb,New Jersey,Mon Jul 26 00:08:41 +0000 2021,1419449560280207364
1113,"Remote Work Has Changed Our Home Needs. Is It Time for Your Home To Change, Too? - https://t.co/AUTJ5vkrYs
#changed #press #2021 #copyright #remote #remotework
via https://t.co/kw90cxXsiB
☛ https://t.co/IZKlA0melP https://t.co/oVFMFqH2oI","Chicago, IL",Mon Jul 26 00:06:09 +0000 2021,1419448921856913413
1114,"RT @dnaRtests: Quick and hassle free migration from HDD to Samsung EVO 860 SSD on aging desktop
Price:$65.90 
Deal of the Day:$53.99
#100da…",W.A.T.P. uk,Mon Jul 26 00:00:42 +0000 2021,1419447549438709763
1115,"RT @wpconcierges: For those looking to move from a shared physical server to a virtual private server, we’ve got you covered.
.
.
.
#automa…","Berlin, Deutschland",Mon Jul 26 00:00:26 +0000 2021,1419447481801351169
1116,"Always happy to help a fellow business up their social media game!  🤙

#fmomedia #socialmedia #socialmediamarketing #remotework #remotejobs #company #memes #trending #tweets #twittermarketing #twitter #trends https://t.co/KdZTg2bHwv","Patchogue, NY",Mon Jul 26 00:00:06 +0000 2021,1419447397961322524
1117,"RT @globaliqx: Remote workers' energy bills are rising. Should employers reimburse them? 

https://t.co/cy0XKJmqwG

 #employeewellbeing #Em…","Washington, USA",Sun Jul 25 23:58:22 +0000 2021,1419446961598607364
1118,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…","Atlanta, GA",Sun Jul 25 23:52:02 +0000 2021,1419445368102739970
1119,"RT @dnaRtests: Quick and hassle free migration from HDD to Samsung EVO 860 SSD on aging desktop
Price:$65.90 
Deal of the Day:$53.99
#100da…",Prague,Sun Jul 25 23:51:11 +0000 2021,1419445156441464832
1120,In case you missed this one! Why Now is a Great Time to Be a #Writer - via @pensignal  #GetPaidToWrite #RemoteWork #FreelanceWriting https://t.co/YEr8BE2oxH,Ohio,Sun Jul 25 23:51:06 +0000 2021,1419445133838327809
1121,"Quick and hassle free migration from HDD to Samsung EVO 860 SSD on aging desktop
Price:$65.90 
Deal of the Day:$53.99
#100daysOfCode #IndieGame #linux #DCComics #JavaScript #ReleaseTheSnyderCut #DCUniverse #SwiftLang #remotework #ReactNative #Kotlin
https://t.co/nUy8BuhUjs",🇺🇸 M.4.G.4.🇺🇸  IFB4P 🦅 🏈,Sun Jul 25 23:51:01 +0000 2021,1419445110853488643
1122,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…",God’s promise land ,Sun Jul 25 23:48:38 +0000 2021,1419444514675113988
1123,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…","Charlotte, NC",Sun Jul 25 23:46:33 +0000 2021,1419443989443448834
1124,"Did your latest project get funded, or are you just trying to keep things going?
Schedule your #strategy call, and #BeBetterWithQuaversal.
https://t.co/Ump9EoncYz
#Cisco #Meraki #IntelligentOffice #Network #RemoteWork #Cybersecurity #Assessment #CTO #CIO #Automation #techdebt","Charlotte, NC",Sun Jul 25 23:45:02 +0000 2021,1419443606633472006
1125,"RT @globaliqx: Remote workers' energy bills are rising. Should employers reimburse them? 

https://t.co/cy0XKJmqwG

 #employeewellbeing #Em…",United States of America,Sun Jul 25 23:44:37 +0000 2021,1419443501469683716
1126,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…","Washington, DC",Sun Jul 25 23:40:59 +0000 2021,1419442587975438344
1127,"👍 Featured opportunity:

💼 Technical co founder/ CTO at
🏛️ Inflow Music @inflow_music 
🌍 Remote

Apply now,
    or share with your friends! 👇

#CryptoJobs #TechJobs #HiringNow #RemoteJobs #RemoteWork
https://t.co/PircGnhXB8",Turn 🔔 Notifications ON ,Sun Jul 25 23:40:21 +0000 2021,1419442427786579975
1128,"When Americans Dreamed of Kitchen Computers
#cooking #computers #honeywell #kitchen #women #remotework
via https://t.co/oCCWI2eSiC
☛ https://t.co/WYMft7xWad https://t.co/FsKAp0Ea9y","Chicago, IL",Sun Jul 25 23:40:13 +0000 2021,1419442394743853059
1129,"Remote workers' energy bills are rising. Should employers reimburse them? 

https://t.co/cy0XKJmqwG

 #employeewellbeing #EmployeeEngagement #remotework #edtech 
@MikeQuindazzi @Ronald_vanLoon @FrRonconi  @MCins_ https://t.co/7QhSqlfuwb",Ottawa.  Toronto. Canada,Sun Jul 25 23:40:06 +0000 2021,1419442366516277248
1130,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…",Atlanta,Sun Jul 25 23:34:05 +0000 2021,1419440852712230912
1131,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…",WeaTheMoneyResides,Sun Jul 25 23:33:23 +0000 2021,1419440673481269254
1132,"RT @codecidedotnet: In a hybrid working world, city businesses can be the boardroom
#coffee #businesses #spaces #office #working #remotewor…","Carnegie, VIC, AU, 3163",Sun Jul 25 23:28:23 +0000 2021,1419439415420719106
1133,"RT @chulk90: Visit https://t.co/Y2GYlaHkXx to access HQ remote engineering opportunities, regardless of where you live or citizenship. 

#b…",Ex-NY’er in search of liberty,Sun Jul 25 23:25:30 +0000 2021,1419438690133233664
1134,"RT @collabsq: Building a sustainable post-COVID workplace
https://t.co/E18gZmK1qa
#WFH #returntowork #remotework #videoconferencing #videoc…","Berlin, Germany",Sun Jul 25 23:25:06 +0000 2021,1419438591562985472
1135,"5 Technology Trends Changing The Game For Small Businesses
#physical #small #investing #contactless #online #remotework
via https://t.co/hg6ECmi7ho
☛ https://t.co/h7vS1Rmh7s https://t.co/SbKSfhkFe7","Chicago, IL",Sun Jul 25 23:25:06 +0000 2021,1419438590501822465
